member_id,height_cm,weight_kg,goal,diet_type,food_id,food_name,meal_type,calories,protein_g,carbs_g,fat_g
28,185.91,79.47,fat_loss,vegetarian,36,"Curd + Seeds",snack,190.00,12.00,12.00,10.00
28,185.91,79.47,fat_loss,vegetarian,37,"Peanut Butter Toast",snack,230.00,9.00,28.00,10.00
29,170.38,57.79,fat_loss,vegetarian,1,"Oats + Milk + Banana",breakfast,380.00,15.00,62.00,9.00
29,170.38,57.79,fat_loss,vegetarian,2,"Vegetable Poha + Curd",breakfast,320.00,11.00,48.00,9.00
29,170.38,57.79,fat_loss,vegetarian,3,"Paneer Sandwich",breakfast,410.00,22.00,42.00,16.00
29,170.38,57.79,fat_loss,vegetarian,4,"Moong Dal Chilla",breakfast,300.00,18.00,38.00,8.00
29,170.38,57.79,fat_loss,vegetarian,5,"Greek Yogurt + Fruit",breakfast,250.00,18.00,30.00,6.00
29,170.38,57.79,fat_loss,vegetarian,6,"Besan Chilla + Curd",breakfast,330.00,19.00,40.00,9.00
29,170.38,57.79,fat_loss,vegetarian,7,"Vegetable Upma",breakfast,310.00,10.00,48.00,9.00
29,170.38,57.79,fat_loss,vegetarian,8,"Peanut Butter Toast + Milk",breakfast,420.00,18.00,45.00,18.00
29,170.38,57.79,fat_loss,vegetarian,45,"Paneer + Roti + Vegetables",dinner,520.00,30.00,55.00,18.00
29,170.38,57.79,fat_loss,vegetarian,46,"Dal + Roti + Salad",dinner,470.00,19.00,64.00,12.00
29,170.38,57.79,fat_loss,vegetarian,47,"Tofu + Rice + Vegetables",dinner,500.00,27.00,62.00,14.00
29,170.38,57.79,fat_loss,vegetarian,48,"Paneer Vegetable Bowl",dinner,480.00,29.00,42.00,18.00
29,170.38,57.79,fat_loss,vegetarian,49,"Khichdi + Curd",dinner,450.00,18.00,62.00,10.00
29,170.38,57.79,fat_loss,vegetarian,50,"Chole + Roti",dinner,480.00,18.00,67.00,11.00
29,170.38,57.79,fat_loss,vegetarian,51,"Soya Chunk Curry + Roti",dinner,500.00,32.00,55.00,12.00
29,170.38,57.79,fat_loss,vegetarian,16,"Dal + Rice + Salad",lunch,520.00,20.00,78.00,12.00
29,170.38,57.79,fat_loss,vegetarian,17,"Paneer Rice Bowl",lunch,560.00,28.00,65.00,18.00
29,170.38,57.79,fat_loss,vegetarian,18,"Rajma Rice + Salad",lunch,510.00,21.00,76.00,9.00
29,170.38,57.79,fat_loss,vegetarian,19,"Chole + Roti + Salad",lunch,500.00,19.00,70.00,12.00
29,170.38,57.79,fat_loss,vegetarian,20,"Paneer Roti Bowl",lunch,540.00,30.00,58.00,19.00
29,170.38,57.79,fat_loss,vegetarian,21,"Vegetable Khichdi + Curd",lunch,480.00,18.00,68.00,12.00
29,170.38,57.79,fat_loss,vegetarian,22,"Tofu Rice Bowl",lunch,510.00,27.00,62.00,15.00
29,170.38,57.79,fat_loss,vegetarian,23,"Dal + Roti + Vegetables",lunch,490.00,19.00,66.00,13.00
29,170.38,57.79,fat_loss,vegetarian,32,"Greek Yogurt + Nuts",snack,220.00,15.00,15.00,11.00
29,170.38,57.79,fat_loss,vegetarian,33,"Paneer Cubes + Fruit",snack,240.00,18.00,20.00,10.00
29,170.38,57.79,fat_loss,vegetarian,34,"Milk + Banana",snack,210.00,9.00,34.00,5.00
29,170.38,57.79,fat_loss,vegetarian,35,"Roasted Chana + Fruit",snack,200.00,10.00,32.00,4.00
29,170.38,57.79,fat_loss,vegetarian,36,"Curd + Seeds",snack,190.00,12.00,12.00,10.00
29,170.38,57.79,fat_loss,vegetarian,37,"Peanut Butter Toast",snack,230.00,9.00,28.00,10.00
30,156.11,50.20,muscle_gain,vegan,9,"Tofu Scramble + Toast",breakfast,350.00,20.00,38.00,13.00
30,156.11,50.20,muscle_gain,vegan,10,"Overnight Oats + Soy Milk",breakfast,360.00,16.00,55.00,10.00
30,156.11,50.20,muscle_gain,vegan,11,"Chickpea Breakfast Bowl",breakfast,370.00,17.00,54.00,9.00
30,156.11,50.20,muscle_gain,vegan,12,"Peanut Butter Banana Toast",breakfast,390.00,14.00,52.00,15.00
30,156.11,50.20,muscle_gain,vegan,52,"Tofu Stir Fry + Rice",dinner,490.00,26.00,65.00,13.00
30,156.11,50.20,muscle_gain,vegan,53,"Lentil Curry + Rice",dinner,480.00,21.00,72.00,8.00
30,156.11,50.20,muscle_gain,vegan,54,"Chickpea Wrap",dinner,450.00,18.00,62.00,12.00
30,156.11,50.20,muscle_gain,vegan,55,"Tofu Vegetable Bowl",dinner,430.00,25.00,40.00,16.00
30,156.11,50.20,muscle_gain,vegan,24,"Tofu Quinoa Bowl",lunch,500.00,25.00,65.00,15.00
30,156.11,50.20,muscle_gain,vegan,25,"Chickpea Rice Bowl",lunch,520.00,20.00,80.00,10.00
30,156.11,50.20,muscle_gain,vegan,26,"Rajma Quinoa Bowl",lunch,510.00,22.00,72.00,11.00
30,156.11,50.20,muscle_gain,vegan,27,"Lentil Vegetable Bowl",lunch,470.00,24.00,65.00,9.00
30,156.11,50.20,muscle_gain,vegan,38,"Hummus + Vegetables",snack,180.00,7.00,22.00,8.00
30,156.11,50.20,muscle_gain,vegan,39,"Roasted Chickpeas",snack,210.00,10.00,32.00,5.00
30,156.11,50.20,muscle_gain,vegan,40,"Soy Yogurt + Fruit",snack,190.00,9.00,25.00,6.00
30,156.11,50.20,muscle_gain,vegan,41,"Peanut Butter Banana",snack,240.00,8.00,30.00,11.00
31,173.86,69.06,muscle_gain,vegan,9,"Tofu Scramble + Toast",breakfast,350.00,20.00,38.00,13.00
31,173.86,69.06,muscle_gain,vegan,10,"Overnight Oats + Soy Milk",breakfast,360.00,16.00,55.00,10.00
31,173.86,69.06,muscle_gain,vegan,11,"Chickpea Breakfast Bowl",breakfast,370.00,17.00,54.00,9.00
31,173.86,69.06,muscle_gain,vegan,12,"Peanut Butter Banana Toast",breakfast,390.00,14.00,52.00,15.00
31,173.86,69.06,muscle_gain,vegan,52,"Tofu Stir Fry + Rice",dinner,490.00,26.00,65.00,13.00
31,173.86,69.06,muscle_gain,vegan,53,"Lentil Curry + Rice",dinner,480.00,21.00,72.00,8.00
31,173.86,69.06,muscle_gain,vegan,54,"Chickpea Wrap",dinner,450.00,18.00,62.00,12.00
31,173.86,69.06,muscle_gain,vegan,55,"Tofu Vegetable Bowl",dinner,430.00,25.00,40.00,16.00
31,173.86,69.06,muscle_gain,vegan,24,"Tofu Quinoa Bowl",lunch,500.00,25.00,65.00,15.00
31,173.86,69.06,muscle_gain,vegan,25,"Chickpea Rice Bowl",lunch,520.00,20.00,80.00,10.00
31,173.86,69.06,muscle_gain,vegan,26,"Rajma Quinoa Bowl",lunch,510.00,22.00,72.00,11.00
31,173.86,69.06,muscle_gain,vegan,27,"Lentil Vegetable Bowl",lunch,470.00,24.00,65.00,9.00
31,173.86,69.06,muscle_gain,vegan,38,"Hummus + Vegetables",snack,180.00,7.00,22.00,8.00
31,173.86,69.06,muscle_gain,vegan,39,"Roasted Chickpeas",snack,210.00,10.00,32.00,5.00
31,173.86,69.06,muscle_gain,vegan,40,"Soy Yogurt + Fruit",snack,190.00,9.00,25.00,6.00
31,173.86,69.06,muscle_gain,vegan,41,"Peanut Butter Banana",snack,240.00,8.00,30.00,11.00
32,171.16,84.11,fat_loss,non_vegetarian,13,"Egg + Vegetable Toast",breakfast,330.00,21.00,30.00,13.00
32,171.16,84.11,fat_loss,non_vegetarian,14,"Egg Oats Bowl",breakfast,390.00,24.00,45.00,12.00
32,171.16,84.11,fat_loss,non_vegetarian,15,"Chicken Breakfast Wrap",breakfast,420.00,32.00,40.00,13.00
32,171.16,84.11,fat_loss,non_vegetarian,56,"Grilled Chicken + Rice",dinner,540.00,43.00,60.00,13.00
32,171.16,84.11,fat_loss,non_vegetarian,57,"Chicken Roti + Vegetables",dinner,510.00,40.00,52.00,14.00
32,171.16,84.11,fat_loss,non_vegetarian,58,"Grilled Fish + Rice",dinner,500.00,38.00,58.00,11.00
32,171.16,84.11,fat_loss,non_vegetarian,59,"Chicken Quinoa Bowl",dinner,530.00,44.00,55.00,13.00
32,171.16,84.11,fat_loss,non_vegetarian,28,"Chicken Rice Bowl",lunch,560.00,42.00,62.00,15.00
32,171.16,84.11,fat_loss,non_vegetarian,29,"Chicken Roti + Salad",lunch,530.00,40.00,55.00,14.00
32,171.16,84.11,fat_loss,non_vegetarian,30,"Grilled Chicken Quinoa Bowl",lunch,550.00,45.00,58.00,13.00
32,171.16,84.11,fat_loss,non_vegetarian,31,"Fish Rice + Vegetables",lunch,520.00,38.00,60.00,12.00
32,171.16,84.11,fat_loss,non_vegetarian,42,"Boiled Eggs + Fruit",snack,200.00,13.00,18.00,9.00
32,171.16,84.11,fat_loss,non_vegetarian,43,"Chicken Sandwich",snack,290.00,24.00,28.00,10.00
32,171.16,84.11,fat_loss,non_vegetarian,44,"Egg + Toast",snack,230.00,15.00,22.00,9.00
33,178.83,82.56,muscle_gain,vegan,9,"Tofu Scramble + Toast",breakfast,350.00,20.00,38.00,13.00
33,178.83,82.56,muscle_gain,vegan,10,"Overnight Oats + Soy Milk",breakfast,360.00,16.00,55.00,10.00
33,178.83,82.56,muscle_gain,vegan,11,"Chickpea Breakfast Bowl",breakfast,370.00,17.00,54.00,9.00
33,178.83,82.56,muscle_gain,vegan,12,"Peanut Butter Banana Toast",breakfast,390.00,14.00,52.00,15.00
33,178.83,82.56,muscle_gain,vegan,52,"Tofu Stir Fry + Rice",dinner,490.00,26.00,65.00,13.00
33,178.83,82.56,muscle_gain,vegan,53,"Lentil Curry + Rice",dinner,480.00,21.00,72.00,8.00
33,178.83,82.56,muscle_gain,vegan,54,"Chickpea Wrap",dinner,450.00,18.00,62.00,12.00
33,178.83,82.56,muscle_gain,vegan,55,"Tofu Vegetable Bowl",dinner,430.00,25.00,40.00,16.00
33,178.83,82.56,muscle_gain,vegan,24,"Tofu Quinoa Bowl",lunch,500.00,25.00,65.00,15.00
33,178.83,82.56,muscle_gain,vegan,25,"Chickpea Rice Bowl",lunch,520.00,20.00,80.00,10.00
33,178.83,82.56,muscle_gain,vegan,26,"Rajma Quinoa Bowl",lunch,510.00,22.00,72.00,11.00
33,178.83,82.56,muscle_gain,vegan,27,"Lentil Vegetable Bowl",lunch,470.00,24.00,65.00,9.00
33,178.83,82.56,muscle_gain,vegan,38,"Hummus + Vegetables",snack,180.00,7.00,22.00,8.00
33,178.83,82.56,muscle_gain,vegan,39,"Roasted Chickpeas",snack,210.00,10.00,32.00,5.00
33,178.83,82.56,muscle_gain,vegan,40,"Soy Yogurt + Fruit",snack,190.00,9.00,25.00,6.00
33,178.83,82.56,muscle_gain,vegan,41,"Peanut Butter Banana",snack,240.00,8.00,30.00,11.00
34,180.74,73.18,maintenance,vegan,9,"Tofu Scramble + Toast",breakfast,350.00,20.00,38.00,13.00
34,180.74,73.18,maintenance,vegan,10,"Overnight Oats + Soy Milk",breakfast,360.00,16.00,55.00,10.00
34,180.74,73.18,maintenance,vegan,11,"Chickpea Breakfast Bowl",breakfast,370.00,17.00,54.00,9.00
34,180.74,73.18,maintenance,vegan,12,"Peanut Butter Banana Toast",breakfast,390.00,14.00,52.00,15.00
34,180.74,73.18,maintenance,vegan,52,"Tofu Stir Fry + Rice",dinner,490.00,26.00,65.00,13.00
34,180.74,73.18,maintenance,vegan,53,"Lentil Curry + Rice",dinner,480.00,21.00,72.00,8.00
34,180.74,73.18,maintenance,vegan,54,"Chickpea Wrap",dinner,450.00,18.00,62.00,12.00
34,180.74,73.18,maintenance,vegan,55,"Tofu Vegetable Bowl",dinner,430.00,25.00,40.00,16.00
34,180.74,73.18,maintenance,vegan,24,"Tofu Quinoa Bowl",lunch,500.00,25.00,65.00,15.00
34,180.74,73.18,maintenance,vegan,25,"Chickpea Rice Bowl",lunch,520.00,20.00,80.00,10.00
34,180.74,73.18,maintenance,vegan,26,"Rajma Quinoa Bowl",lunch,510.00,22.00,72.00,11.00
34,180.74,73.18,maintenance,vegan,27,"Lentil Vegetable Bowl",lunch,470.00,24.00,65.00,9.00
34,180.74,73.18,maintenance,vegan,38,"Hummus + Vegetables",snack,180.00,7.00,22.00,8.00
34,180.74,73.18,maintenance,vegan,39,"Roasted Chickpeas",snack,210.00,10.00,32.00,5.00
34,180.74,73.18,maintenance,vegan,40,"Soy Yogurt + Fruit",snack,190.00,9.00,25.00,6.00
34,180.74,73.18,maintenance,vegan,41,"Peanut Butter Banana",snack,240.00,8.00,30.00,11.00
35,156.33,46.51,muscle_gain,non_vegetarian,13,"Egg + Vegetable Toast",breakfast,330.00,21.00,30.00,13.00
35,156.33,46.51,muscle_gain,non_vegetarian,14,"Egg Oats Bowl",breakfast,390.00,24.00,45.00,12.00
35,156.33,46.51,muscle_gain,non_vegetarian,15,"Chicken Breakfast Wrap",breakfast,420.00,32.00,40.00,13.00
35,156.33,46.51,muscle_gain,non_vegetarian,56,"Grilled Chicken + Rice",dinner,540.00,43.00,60.00,13.00
35,156.33,46.51,muscle_gain,non_vegetarian,57,"Chicken Roti + Vegetables",dinner,510.00,40.00,52.00,14.00
35,156.33,46.51,muscle_gain,non_vegetarian,58,"Grilled Fish + Rice",dinner,500.00,38.00,58.00,11.00
35,156.33,46.51,muscle_gain,non_vegetarian,59,"Chicken Quinoa Bowl",dinner,530.00,44.00,55.00,13.00
35,156.33,46.51,muscle_gain,non_vegetarian,28,"Chicken Rice Bowl",lunch,560.00,42.00,62.00,15.00
35,156.33,46.51,muscle_gain,non_vegetarian,29,"Chicken Roti + Salad",lunch,530.00,40.00,55.00,14.00
35,156.33,46.51,muscle_gain,non_vegetarian,30,"Grilled Chicken Quinoa Bowl",lunch,550.00,45.00,58.00,13.00
35,156.33,46.51,muscle_gain,non_vegetarian,31,"Fish Rice + Vegetables",lunch,520.00,38.00,60.00,12.00
35,156.33,46.51,muscle_gain,non_vegetarian,42,"Boiled Eggs + Fruit",snack,200.00,13.00,18.00,9.00
35,156.33,46.51,muscle_gain,non_vegetarian,43,"Chicken Sandwich",snack,290.00,24.00,28.00,10.00
35,156.33,46.51,muscle_gain,non_vegetarian,44,"Egg + Toast",snack,230.00,15.00,22.00,9.00
36,160.54,61.87,fat_loss,non_vegetarian,13,"Egg + Vegetable Toast",breakfast,330.00,21.00,30.00,13.00
36,160.54,61.87,fat_loss,non_vegetarian,14,"Egg Oats Bowl",breakfast,390.00,24.00,45.00,12.00
36,160.54,61.87,fat_loss,non_vegetarian,15,"Chicken Breakfast Wrap",breakfast,420.00,32.00,40.00,13.00
36,160.54,61.87,fat_loss,non_vegetarian,56,"Grilled Chicken + Rice",dinner,540.00,43.00,60.00,13.00
36,160.54,61.87,fat_loss,non_vegetarian,57,"Chicken Roti + Vegetables",dinner,510.00,40.00,52.00,14.00
36,160.54,61.87,fat_loss,non_vegetarian,58,"Grilled Fish + Rice",dinner,500.00,38.00,58.00,11.00
36,160.54,61.87,fat_loss,non_vegetarian,59,"Chicken Quinoa Bowl",dinner,530.00,44.00,55.00,13.00
36,160.54,61.87,fat_loss,non_vegetarian,28,"Chicken Rice Bowl",lunch,560.00,42.00,62.00,15.00
36,160.54,61.87,fat_loss,non_vegetarian,29,"Chicken Roti + Salad",lunch,530.00,40.00,55.00,14.00
36,160.54,61.87,fat_loss,non_vegetarian,30,"Grilled Chicken Quinoa Bowl",lunch,550.00,45.00,58.00,13.00
36,160.54,61.87,fat_loss,non_vegetarian,31,"Fish Rice + Vegetables",lunch,520.00,38.00,60.00,12.00
36,160.54,61.87,fat_loss,non_vegetarian,42,"Boiled Eggs + Fruit",snack,200.00,13.00,18.00,9.00
36,160.54,61.87,fat_loss,non_vegetarian,43,"Chicken Sandwich",snack,290.00,24.00,28.00,10.00
36,160.54,61.87,fat_loss,non_vegetarian,44,"Egg + Toast",snack,230.00,15.00,22.00,9.00
37,186.51,96.38,maintenance,non_vegetarian,13,"Egg + Vegetable Toast",breakfast,330.00,21.00,30.00,13.00
37,186.51,96.38,maintenance,non_vegetarian,14,"Egg Oats Bowl",breakfast,390.00,24.00,45.00,12.00
37,186.51,96.38,maintenance,non_vegetarian,15,"Chicken Breakfast Wrap",breakfast,420.00,32.00,40.00,13.00
37,186.51,96.38,maintenance,non_vegetarian,56,"Grilled Chicken + Rice",dinner,540.00,43.00,60.00,13.00
37,186.51,96.38,maintenance,non_vegetarian,57,"Chicken Roti + Vegetables",dinner,510.00,40.00,52.00,14.00
37,186.51,96.38,maintenance,non_vegetarian,58,"Grilled Fish + Rice",dinner,500.00,38.00,58.00,11.00
37,186.51,96.38,maintenance,non_vegetarian,59,"Chicken Quinoa Bowl",dinner,530.00,44.00,55.00,13.00
37,186.51,96.38,maintenance,non_vegetarian,28,"Chicken Rice Bowl",lunch,560.00,42.00,62.00,15.00
37,186.51,96.38,maintenance,non_vegetarian,29,"Chicken Roti + Salad",lunch,530.00,40.00,55.00,14.00
37,186.51,96.38,maintenance,non_vegetarian,30,"Grilled Chicken Quinoa Bowl",lunch,550.00,45.00,58.00,13.00
37,186.51,96.38,maintenance,non_vegetarian,31,"Fish Rice + Vegetables",lunch,520.00,38.00,60.00,12.00
37,186.51,96.38,maintenance,non_vegetarian,42,"Boiled Eggs + Fruit",snack,200.00,13.00,18.00,9.00
37,186.51,96.38,maintenance,non_vegetarian,43,"Chicken Sandwich",snack,290.00,24.00,28.00,10.00
37,186.51,96.38,maintenance,non_vegetarian,44,"Egg + Toast",snack,230.00,15.00,22.00,9.00
38,170.31,60.88,maintenance,vegetarian,1,"Oats + Milk + Banana",breakfast,380.00,15.00,62.00,9.00
38,170.31,60.88,maintenance,vegetarian,2,"Vegetable Poha + Curd",breakfast,320.00,11.00,48.00,9.00
38,170.31,60.88,maintenance,vegetarian,3,"Paneer Sandwich",breakfast,410.00,22.00,42.00,16.00
38,170.31,60.88,maintenance,vegetarian,4,"Moong Dal Chilla",breakfast,300.00,18.00,38.00,8.00
38,170.31,60.88,maintenance,vegetarian,5,"Greek Yogurt + Fruit",breakfast,250.00,18.00,30.00,6.00
38,170.31,60.88,maintenance,vegetarian,6,"Besan Chilla + Curd",breakfast,330.00,19.00,40.00,9.00
38,170.31,60.88,maintenance,vegetarian,7,"Vegetable Upma",breakfast,310.00,10.00,48.00,9.00
38,170.31,60.88,maintenance,vegetarian,8,"Peanut Butter Toast + Milk",breakfast,420.00,18.00,45.00,18.00
38,170.31,60.88,maintenance,vegetarian,45,"Paneer + Roti + Vegetables",dinner,520.00,30.00,55.00,18.00
38,170.31,60.88,maintenance,vegetarian,46,"Dal + Roti + Salad",dinner,470.00,19.00,64.00,12.00
38,170.31,60.88,maintenance,vegetarian,47,"Tofu + Rice + Vegetables",dinner,500.00,27.00,62.00,14.00
38,170.31,60.88,maintenance,vegetarian,48,"Paneer Vegetable Bowl",dinner,480.00,29.00,42.00,18.00
38,170.31,60.88,maintenance,vegetarian,49,"Khichdi + Curd",dinner,450.00,18.00,62.00,10.00
38,170.31,60.88,maintenance,vegetarian,50,"Chole + Roti",dinner,480.00,18.00,67.00,11.00
38,170.31,60.88,maintenance,vegetarian,51,"Soya Chunk Curry + Roti",dinner,500.00,32.00,55.00,12.00
38,170.31,60.88,maintenance,vegetarian,16,"Dal + Rice + Salad",lunch,520.00,20.00,78.00,12.00
38,170.31,60.88,maintenance,vegetarian,17,"Paneer Rice Bowl",lunch,560.00,28.00,65.00,18.00
38,170.31,60.88,maintenance,vegetarian,18,"Rajma Rice + Salad",lunch,510.00,21.00,76.00,9.00
38,170.31,60.88,maintenance,vegetarian,19,"Chole + Roti + Salad",lunch,500.00,19.00,70.00,12.00
38,170.31,60.88,maintenance,vegetarian,20,"Paneer Roti Bowl",lunch,540.00,30.00,58.00,19.00
38,170.31,60.88,maintenance,vegetarian,21,"Vegetable Khichdi + Curd",lunch,480.00,18.00,68.00,12.00
38,170.31,60.88,maintenance,vegetarian,22,"Tofu Rice Bowl",lunch,510.00,27.00,62.00,15.00
38,170.31,60.88,maintenance,vegetarian,23,"Dal + Roti + Vegetables",lunch,490.00,19.00,66.00,13.00
38,170.31,60.88,maintenance,vegetarian,32,"Greek Yogurt + Nuts",snack,220.00,15.00,15.00,11.00
38,170.31,60.88,maintenance,vegetarian,33,"Paneer Cubes + Fruit",snack,240.00,18.00,20.00,10.00
38,170.31,60.88,maintenance,vegetarian,34,"Milk + Banana",snack,210.00,9.00,34.00,5.00
38,170.31,60.88,maintenance,vegetarian,35,"Roasted Chana + Fruit",snack,200.00,10.00,32.00,4.00
38,170.31,60.88,maintenance,vegetarian,36,"Curd + Seeds",snack,190.00,12.00,12.00,10.00
38,170.31,60.88,maintenance,vegetarian,37,"Peanut Butter Toast",snack,230.00,9.00,28.00,10.00
39,171.58,78.86,muscle_gain,vegetarian,1,"Oats + Milk + Banana",breakfast,380.00,15.00,62.00,9.00
39,171.58,78.86,muscle_gain,vegetarian,2,"Vegetable Poha + Curd",breakfast,320.00,11.00,48.00,9.00
39,171.58,78.86,muscle_gain,vegetarian,3,"Paneer Sandwich",breakfast,410.00,22.00,42.00,16.00
39,171.58,78.86,muscle_gain,vegetarian,4,"Moong Dal Chilla",breakfast,300.00,18.00,38.00,8.00
39,171.58,78.86,muscle_gain,vegetarian,5,"Greek Yogurt + Fruit",breakfast,250.00,18.00,30.00,6.00
39,171.58,78.86,muscle_gain,vegetarian,6,"Besan Chilla + Curd",breakfast,330.00,19.00,40.00,9.00
39,171.58,78.86,muscle_gain,vegetarian,7,"Vegetable Upma",breakfast,310.00,10.00,48.00,9.00
39,171.58,78.86,muscle_gain,vegetarian,8,"Peanut Butter Toast + Milk",breakfast,420.00,18.00,45.00,18.00
39,171.58,78.86,muscle_gain,vegetarian,45,"Paneer + Roti + Vegetables",dinner,520.00,30.00,55.00,18.00
39,171.58,78.86,muscle_gain,vegetarian,46,"Dal + Roti + Salad",dinner,470.00,19.00,64.00,12.00
39,171.58,78.86,muscle_gain,vegetarian,47,"Tofu + Rice + Vegetables",dinner,500.00,27.00,62.00,14.00
39,171.58,78.86,muscle_gain,vegetarian,48,"Paneer Vegetable Bowl",dinner,480.00,29.00,42.00,18.00
39,171.58,78.86,muscle_gain,vegetarian,49,"Khichdi + Curd",dinner,450.00,18.00,62.00,10.00
39,171.58,78.86,muscle_gain,vegetarian,50,"Chole + Roti",dinner,480.00,18.00,67.00,11.00
39,171.58,78.86,muscle_gain,vegetarian,51,"Soya Chunk Curry + Roti",dinner,500.00,32.00,55.00,12.00
39,171.58,78.86,muscle_gain,vegetarian,16,"Dal + Rice + Salad",lunch,520.00,20.00,78.00,12.00
39,171.58,78.86,muscle_gain,vegetarian,17,"Paneer Rice Bowl",lunch,560.00,28.00,65.00,18.00
39,171.58,78.86,muscle_gain,vegetarian,18,"Rajma Rice + Salad",lunch,510.00,21.00,76.00,9.00
39,171.58,78.86,muscle_gain,vegetarian,19,"Chole + Roti + Salad",lunch,500.00,19.00,70.00,12.00
39,171.58,78.86,muscle_gain,vegetarian,20,"Paneer Roti Bowl",lunch,540.00,30.00,58.00,19.00
39,171.58,78.86,muscle_gain,vegetarian,21,"Vegetable Khichdi + Curd",lunch,480.00,18.00,68.00,12.00
39,171.58,78.86,muscle_gain,vegetarian,22,"Tofu Rice Bowl",lunch,510.00,27.00,62.00,15.00
39,171.58,78.86,muscle_gain,vegetarian,23,"Dal + Roti + Vegetables",lunch,490.00,19.00,66.00,13.00
39,171.58,78.86,muscle_gain,vegetarian,32,"Greek Yogurt + Nuts",snack,220.00,15.00,15.00,11.00
39,171.58,78.86,muscle_gain,vegetarian,33,"Paneer Cubes + Fruit",snack,240.00,18.00,20.00,10.00
39,171.58,78.86,muscle_gain,vegetarian,34,"Milk + Banana",snack,210.00,9.00,34.00,5.00
39,171.58,78.86,muscle_gain,vegetarian,35,"Roasted Chana + Fruit",snack,200.00,10.00,32.00,4.00
39,171.58,78.86,muscle_gain,vegetarian,36,"Curd + Seeds",snack,190.00,12.00,12.00,10.00
39,171.58,78.86,muscle_gain,vegetarian,37,"Peanut Butter Toast",snack,230.00,9.00,28.00,10.00
40,173.96,72.28,fat_loss,vegan,9,"Tofu Scramble + Toast",breakfast,350.00,20.00,38.00,13.00
40,173.96,72.28,fat_loss,vegan,10,"Overnight Oats + Soy Milk",breakfast,360.00,16.00,55.00,10.00
40,173.96,72.28,fat_loss,vegan,11,"Chickpea Breakfast Bowl",breakfast,370.00,17.00,54.00,9.00
40,173.96,72.28,fat_loss,vegan,12,"Peanut Butter Banana Toast",breakfast,390.00,14.00,52.00,15.00
40,173.96,72.28,fat_loss,vegan,52,"Tofu Stir Fry + Rice",dinner,490.00,26.00,65.00,13.00
40,173.96,72.28,fat_loss,vegan,53,"Lentil Curry + Rice",dinner,480.00,21.00,72.00,8.00
40,173.96,72.28,fat_loss,vegan,54,"Chickpea Wrap",dinner,450.00,18.00,62.00,12.00
40,173.96,72.28,fat_loss,vegan,55,"Tofu Vegetable Bowl",dinner,430.00,25.00,40.00,16.00
40,173.96,72.28,fat_loss,vegan,24,"Tofu Quinoa Bowl",lunch,500.00,25.00,65.00,15.00
40,173.96,72.28,fat_loss,vegan,25,"Chickpea Rice Bowl",lunch,520.00,20.00,80.00,10.00
40,173.96,72.28,fat_loss,vegan,26,"Rajma Quinoa Bowl",lunch,510.00,22.00,72.00,11.00
40,173.96,72.28,fat_loss,vegan,27,"Lentil Vegetable Bowl",lunch,470.00,24.00,65.00,9.00
40,173.96,72.28,fat_loss,vegan,38,"Hummus + Vegetables",snack,180.00,7.00,22.00,8.00
40,173.96,72.28,fat_loss,vegan,39,"Roasted Chickpeas",snack,210.00,10.00,32.00,5.00
40,173.96,72.28,fat_loss,vegan,40,"Soy Yogurt + Fruit",snack,190.00,9.00,25.00,6.00
40,173.96,72.28,fat_loss,vegan,41,"Peanut Butter Banana",snack,240.00,8.00,30.00,11.00
41,185.15,93.64,maintenance,vegetarian,1,"Oats + Milk + Banana",breakfast,380.00,15.00,62.00,9.00
41,185.15,93.64,maintenance,vegetarian,2,"Vegetable Poha + Curd",breakfast,320.00,11.00,48.00,9.00
41,185.15,93.64,maintenance,vegetarian,3,"Paneer Sandwich",breakfast,410.00,22.00,42.00,16.00
41,185.15,93.64,maintenance,vegetarian,4,"Moong Dal Chilla",breakfast,300.00,18.00,38.00,8.00
41,185.15,93.64,maintenance,vegetarian,5,"Greek Yogurt + Fruit",breakfast,250.00,18.00,30.00,6.00
41,185.15,93.64,maintenance,vegetarian,6,"Besan Chilla + Curd",breakfast,330.00,19.00,40.00,9.00
41,185.15,93.64,maintenance,vegetarian,7,"Vegetable Upma",breakfast,310.00,10.00,48.00,9.00
41,185.15,93.64,maintenance,vegetarian,8,"Peanut Butter Toast + Milk",breakfast,420.00,18.00,45.00,18.00
41,185.15,93.64,maintenance,vegetarian,45,"Paneer + Roti + Vegetables",dinner,520.00,30.00,55.00,18.00
41,185.15,93.64,maintenance,vegetarian,46,"Dal + Roti + Salad",dinner,470.00,19.00,64.00,12.00
41,185.15,93.64,maintenance,vegetarian,47,"Tofu + Rice + Vegetables",dinner,500.00,27.00,62.00,14.00
41,185.15,93.64,maintenance,vegetarian,48,"Paneer Vegetable Bowl",dinner,480.00,29.00,42.00,18.00
41,185.15,93.64,maintenance,vegetarian,49,"Khichdi + Curd",dinner,450.00,18.00,62.00,10.00
41,185.15,93.64,maintenance,vegetarian,50,"Chole + Roti",dinner,480.00,18.00,67.00,11.00
41,185.15,93.64,maintenance,vegetarian,51,"Soya Chunk Curry + Roti",dinner,500.00,32.00,55.00,12.00
41,185.15,93.64,maintenance,vegetarian,16,"Dal + Rice + Salad",lunch,520.00,20.00,78.00,12.00
41,185.15,93.64,maintenance,vegetarian,17,"Paneer Rice Bowl",lunch,560.00,28.00,65.00,18.00
